# time x y z qx qy qz qw
1.403636641563555479e+09 -6.109504300000000221e+00 3.795729500000000201e+00 9.302947500000000036e-02 2.327581899999999968e-02 -8.147804800000000292e-01 1.813030599999999881e-02 5.790184000000000442e-01
1.403636641613555431e+09 -6.123435399999999973e+00 3.804366900000000218e+00 8.798050200000000209e-02 2.427017999999999884e-02 -8.147977899999999662e-01 1.588825500000000043e-02 5.790190699999999691e-01
1.403636641663555384e+09 -6.135317800000000155e+00 3.811617599999999939e+00 8.502833699999999550e-02 2.510655100000000126e-02 -8.151126899999999731e-01 1.428798199999999942e-02 5.785817300000000163e-01
1.403636641713555574e+09 -6.145339700000000072e+00 3.818391399999999880e+00 8.373740799999999929e-02 2.573634699999999970e-02 -8.145829900000000068e-01 1.298220800000000029e-02 5.793303499999999939e-01
1.403636641763555527e+09 -6.161232599999999948e+00 3.825466700000000220e+00 8.559480099999999814e-02 2.590348699999999935e-02 -8.151923899999999890e-01 1.187312400000000052e-02 5.784888999999999726e-01
1.403636641813555479e+09 -6.180558699999999739e+00 3.836161900000000013e+00 8.839843699999999638e-02 2.605205199999999915e-02 -8.147785100000000114e-01 1.140902400000000025e-02 5.790743600000000102e-01
1.403636641863555431e+09 -6.199104300000000123e+00 3.846669799999999917e+00 9.192581599999999353e-02 2.606735699999999933e-02 -8.143537499999999874e-01 1.106137700000000071e-02 5.796775899999999648e-01
1.403636641913555384e+09 -6.212930700000000250e+00 3.855072100000000113e+00 9.699734999999999607e-02 2.508701500000000070e-02 -8.142833200000000327e-01 1.025885699999999970e-02 5.798345200000000199e-01
1.403636641963555574e+09 -6.227589100000000322e+00 3.865241000000000149e+00 1.037072700000000042e-01 2.235258199999999931e-02 -8.140694600000000225e-01 9.238372099999999504e-03 5.802636700000000092e-01
1.403636642013555527e+09 -6.244086000000000247e+00 3.876774100000000001e+00 1.114488099999999954e-01 1.903715400000000058e-02 -8.133778499999999578e-01 6.706747300000000418e-03 5.813854800000000100e-01
1.403636642063555479e+09 -6.256174099999999960e+00 3.887058099999999961e+00 1.201275400000000049e-01 1.476778299999999960e-02 -8.129191700000000242e-01 4.205758000000000413e-03 5.821740699999999880e-01
1.403636642113555431e+09 -6.258341999999999850e+00 3.892618699999999876e+00 1.286643399999999882e-01 1.149073200000000003e-02 -8.124661100000000191e-01 9.989571500000000211e-04 5.828943199999999658e-01
1.403636642163555384e+09 -6.256298600000000043e+00 3.896505299999999838e+00 1.364446699999999901e-01 8.419784200000000537e-03 -8.121762999999999622e-01 -1.703997999999999971e-03 5.833488300000000404e-01
1.403636642213555574e+09 -6.256291700000000233e+00 3.902659700000000065e+00 1.428099200000000069e-01 5.626177500000000171e-03 -8.117217500000000197e-01 -3.415835900000000185e-03 5.840072499999999778e-01
1.403636642263555527e+09 -6.261994500000000130e+00 3.909920500000000132e+00 1.472043000000000101e-01 2.728400599999999954e-03 -8.114888500000000393e-01 -4.917888300000000136e-03 5.843408399999999725e-01
1.403636642313555479e+09 -6.265869399999999700e+00 3.916610499999999995e+00 1.499283100000000091e-01 -9.160109499999999783e-04 -8.112930499999999601e-01 -6.674004800000000147e-03 5.846008900000000397e-01
1.403636642363555431e+09 -6.272590400000000344e+00 3.924627000000000088e+00 1.506211299999999920e-01 -5.227199699999999886e-03 -8.109203400000000173e-01 -9.549279100000000395e-03 5.850552900000000056e-01
1.403636642413555384e+09 -6.278330799999999989e+00 3.932742499999999808e+00 1.503719799999999884e-01 -9.341031200000000576e-03 -8.103347100000000136e-01 -1.173365500000000082e-02 5.857753100000000490e-01
1.403636642463555574e+09 -6.284012200000000270e+00 3.940652099999999880e+00 1.484138999999999875e-01 -1.266096400000000025e-02 -8.104269499999999793e-01 -1.402701200000000016e-02 5.855348900000000301e-01
1.403636642513555527e+09 -6.290351499999999874e+00 3.948641600000000196e+00 1.446238099999999915e-01 -1.563331499999999832e-02 -8.111241999999999619e-01 -1.563824200000000011e-02 5.844557900000000306e-01
1.403636642563555479e+09 -6.293493800000000249e+00 3.956512899999999888e+00 1.421178100000000111e-01 -1.767858300000000119e-02 -8.129384699999999686e-01 -1.780206700000000128e-02 5.818088999999999622e-01
1.403636642613555431e+09 -6.296858199999999961e+00 3.963423199999999813e+00 1.355251100000000042e-01 -2.005566400000000082e-02 -8.152204600000000356e-01 -1.835061500000000068e-02 5.785124299999999664e-01
1.403636642663555384e+09 -6.301819899999999919e+00 3.968606600000000206e+00 1.277035300000000095e-01 -2.226490199999999961e-02 -8.176869500000000235e-01 -1.904178899999999994e-02 5.749171600000000382e-01
1.403636642713555574e+09 -6.304880700000000004e+00 3.975614900000000063e+00 1.187302300000000060e-01 -2.384848999999999997e-02 -8.198780799999999536e-01 -1.979637799999999989e-02 5.716985900000000065e-01
1.403636642763555527e+09 -6.307475600000000071e+00 3.982317500000000177e+00 1.110361900000000068e-01 -2.492700600000000155e-02 -8.219036400000000464e-01 -1.992690600000000117e-02 5.687318999999999569e-01
1.403636642813555479e+09 -6.312084699999999771e+00 3.987767900000000143e+00 1.049129599999999995e-01 -2.623060699999999953e-02 -8.234105999999999925e-01 -1.977452899999999902e-02 5.664943999999999535e-01
1.403636642863555431e+09 -6.319059099999999596e+00 3.996507900000000113e+00 1.009818400000000033e-01 -2.699515699999999879e-02 -8.243905099999999653e-01 -1.933817900000000048e-02 5.650465300000000468e-01
1.403636642913555384e+09 -6.332518600000000220e+00 4.006978199999999823e+00 9.857537700000000569e-02 -2.716611700000000004e-02 -8.254763400000000306e-01 -1.919677900000000062e-02 5.634556699999999640e-01
1.403636642963555574e+09 -6.343742100000000050e+00 4.015805099999999683e+00 9.801373100000000671e-02 -2.769232900000000164e-02 -8.257951500000000333e-01 -1.876354699999999848e-02 5.629773000000000138e-01
1.403636643013555527e+09 -6.352629699999999602e+00 4.022886100000000020e+00 9.969294800000000345e-02 -2.787307500000000063e-02 -8.253842000000000123e-01 -1.839618800000000082e-02 5.635828099999999896e-01
1.403636643063555479e+09 -6.362016800000000138e+00 4.031569099999999573e+00 1.024517800000000062e-01 -2.785401800000000122e-02 -8.232919499999999946e-01 -1.825796400000000153e-02 5.666402499999999565e-01
1.403636643113555431e+09 -6.368664899999999740e+00 4.038595100000000215e+00 1.053772099999999989e-01 -2.787516099999999900e-02 -8.207881799999999783e-01 -1.791530800000000131e-02 5.702707999999999666e-01
1.403636643163555384e+09 -6.373055100000000195e+00 4.045626600000000295e+00 1.068624600000000063e-01 -2.802860299999999916e-02 -8.189497199999999921e-01 -1.713354300000000108e-02 5.729242599999999630e-01
1.403636643213555574e+09 -6.377469299999999564e+00 4.054764200000000152e+00 1.070858100000000035e-01 -2.788941699999999968e-02 -8.175161499999999970e-01 -1.669857699999999917e-02 5.749875599999999531e-01
1.403636643263555527e+09 -6.383401199999999776e+00 4.061903000000000041e+00 1.054481699999999939e-01 -2.763533400000000098e-02 -8.169148699999999597e-01 -1.642871200000000156e-02 5.758615099999999654e-01
1.403636643313555479e+09 -6.387064099999999911e+00 4.068467599999999962e+00 1.023876700000000001e-01 -2.721057799999999915e-02 -8.170922000000000462e-01 -1.654970500000000136e-02 5.756266399999999672e-01
1.403636643363555431e+09 -6.390743600000000413e+00 4.074841000000000157e+00 9.926754399999999923e-02 -2.687626499999999988e-02 -8.182143600000000294e-01 -1.658236600000000116e-02 5.740452499999999514e-01
1.403636643413555384e+09 -6.398290499999999881e+00 4.082756299999999783e+00 9.794426600000000205e-02 -2.708776800000000165e-02 -8.195888799999999641e-01 -1.582583099999999854e-02 5.720925399999999827e-01
1.403636643463555574e+09 -6.412599799999999739e+00 4.093655599999999950e+00 9.802582699999999594e-02 -2.732930800000000007e-02 -8.217145300000000541e-01 -1.483680499999999979e-02 5.690502600000000299e-01
1.403636643513555527e+09 -6.427639499999999728e+00 4.104344900000000074e+00 9.944093800000000649e-02 -2.696139599999999859e-02 -8.240013999999999950e-01 -1.453419199999999960e-02 5.657592500000000468e-01
1.403636643563555479e+09 -6.446607400000000432e+00 4.116699599999999570e+00 1.032623500000000027e-01 -2.649453100000000172e-02 -8.259384100000000117e-01 -1.427423899999999933e-02 5.629565100000000211e-01
1.403636643613555431e+09 -6.461448700000000045e+00 4.127554499999999571e+00 1.089082299999999948e-01 -2.581859699999999869e-02 -8.280915300000000201e-01 -1.463994000000000059e-02 5.598066499999999612e-01
1.403636643663555384e+09 -6.472930200000000411e+00 4.136554199999999959e+00 1.164109299999999958e-01 -2.475145600000000154e-02 -8.299396799999999574e-01 -1.447217400000000084e-02 5.571158299999999786e-01
1.403636643713555574e+09 -6.481497599999999970e+00 4.144969200000000242e+00 1.253731399999999940e-01 -2.388365199999999827e-02 -8.315531299999999737e-01 -1.456888500000000017e-02 5.547402200000000061e-01
1.403636643763555527e+09 -6.491442199999999829e+00 4.154166400000000259e+00 1.353925199999999884e-01 -2.320419500000000038e-02 -8.324094499999999952e-01 -1.477774999999999922e-02 5.534778200000000092e-01
1.403636643813555479e+09 -6.501687500000000064e+00 4.163054500000000324e+00 1.447222099999999900e-01 -2.203555899999999970e-02 -8.340788000000000091e-01 -1.566959399999999850e-02 5.509822599999999460e-01
1.403636643863555431e+09 -6.513915199999999572e+00 4.171465600000000329e+00 1.533228399999999880e-01 -2.168488299999999855e-02 -8.357290000000000552e-01 -1.559974800000000009e-02 5.484919799999999901e-01
1.403636643913555384e+09 -6.528524799999999573e+00 4.180705999999999811e+00 1.604909599999999881e-01 -2.112840399999999993e-02 -8.367884300000000275e-01 -1.587064399999999972e-02 5.468883199999999833e-01
1.403636643963555574e+09 -6.545417699999999783e+00 4.190775999999999613e+00 1.657729300000000128e-01 -2.052998199999999870e-02 -8.378787899999999844e-01 -1.650294500000000150e-02 5.452204299999999781e-01
1.403636644013555527e+09 -6.553470899999999766e+00 4.198438600000000243e+00 1.695724000000000120e-01 -1.999410100000000023e-02 -8.382958799999999933e-01 -1.720490200000000108e-02 5.445771299999999648e-01
1.403636644063555479e+09 -6.568601600000000040e+00 4.206756399999999729e+00 1.718371900000000008e-01 -1.994038100000000008e-02 -8.386497000000000535e-01 -1.708128600000000108e-02 5.440379499999999924e-01
1.403636644113555431e+09 -6.590707300000000046e+00 4.215482299999999682e+00 1.723527400000000043e-01 -2.011919499999999944e-02 -8.390669299999999886e-01 -1.741910400000000123e-02 5.433769200000000410e-01
1.403636644163555384e+09 -6.614054000000000322e+00 4.226382000000000083e+00 1.727480100000000074e-01 -1.985115399999999933e-02 -8.383062599999999698e-01 -1.760580100000000078e-02 5.445535599999999921e-01
1.403636644213555574e+09 -6.637312999999999796e+00 4.236620099999999667e+00 1.723864200000000124e-01 -2.126459299999999830e-02 -8.353420200000000184e-01 -1.573281299999999827e-02 5.490937999999999652e-01
1.403636644263555527e+09 -6.658896900000000230e+00 4.245158799999999566e+00 1.706815799999999994e-01 -2.466967299999999960e-02 -8.312078299999999809e-01 -1.133979000000000063e-02 5.552984399999999487e-01
1.403636644313555479e+09 -6.683540899999999674e+00 4.255382100000000278e+00 1.682109800000000099e-01 -2.856642599999999893e-02 -8.264014800000000216e-01 -6.114126099999999710e-03 5.623230099999999565e-01
1.403636644363555431e+09 -6.708628899999999895e+00 4.266030299999999720e+00 1.634276600000000024e-01 -3.224802599999999908e-02 -8.218368799999999919e-01 -1.624829200000000012e-03 5.688071500000000391e-01
1.403636644413555384e+09 -6.734426000000000023e+00 4.279101200000000382e+00 1.569547099999999973e-01 -3.447686900000000026e-02 -8.182799200000000495e-01 1.437675899999999894e-03 5.737832899999999459e-01
1.403636644463555574e+09 -6.761019300000000065e+00 4.292710300000000423e+00 1.487370100000000028e-01 -3.622025699999999876e-02 -8.151361499999999483e-01 3.594890900000000198e-03 5.781247600000000153e-01
1.403636644513555527e+09 -6.788892899999999564e+00 4.307032300000000369e+00 1.390646399999999894e-01 -3.918952199999999747e-02 -8.120935299999999524e-01 7.714973600000000174e-03 5.821587099999999682e-01
1.403636644563555479e+09 -6.819978400000000107e+00 4.325535600000000258e+00 1.279678700000000113e-01 -4.132190599999999853e-02 -8.103649699999999623e-01 1.118677600000000071e-02 5.843594500000000025e-01
1.403636644613555431e+09 -6.854574500000000015e+00 4.346649900000000066e+00 1.154737700000000034e-01 -4.226793899999999743e-02 -8.093373099999999765e-01 1.199388499999999927e-02 5.856984600000000318e-01
1.403636644663555384e+09 -6.884776500000000077e+00 4.367904900000000090e+00 1.017397099999999971e-01 -3.976801299999999789e-02 -8.089711800000000119e-01 8.275143800000000702e-03 5.864432200000000428e-01
1.403636644713555574e+09 -6.909299800000000324e+00 4.389431499999999708e+00 8.642146400000000339e-02 -3.548955000000000165e-02 -8.088510500000000158e-01 2.079915600000000094e-03 5.869379399999999913e-01
1.403636644763555527e+09 -6.929579799999999956e+00 4.411971799999999888e+00 6.897405500000000633e-02 -3.008300900000000083e-02 -8.094593900000000009e-01 -5.601422699999999803e-03 5.863779799999999653e-01
1.403636644813555479e+09 -6.958160699999999643e+00 4.436926899999999563e+00 5.115173499999999679e-02 -2.534981700000000018e-02 -8.095737800000000206e-01 -1.331997199999999937e-02 5.863192499999999585e-01
1.403636644863555431e+09 -6.988652000000000086e+00 4.463406700000000171e+00 3.303705199999999731e-02 -2.209061699999999989e-02 -8.109073900000000057e-01 -1.902397700000000094e-02 5.844478600000000412e-01
1.403636644913555384e+09 -7.014098699999999909e+00 4.487866699999999653e+00 1.463242300000000030e-02 -2.147937299999999952e-02 -8.125786099999999790e-01 -2.121342299999999861e-02 5.820692699999999720e-01
1.403636644963555574e+09 -7.037370899999999985e+00 4.510476599999999614e+00 -2.699195399999999856e-03 -2.181360599999999927e-02 -8.143500099999999575e-01 -2.158349199999999926e-02 5.795622299999999560e-01
1.403636645013555527e+09 -7.067383900000000274e+00 4.536870900000000262e+00 -1.976942799999999861e-02 -2.227031700000000128e-02 -8.186988400000000388e-01 -2.188970100000000099e-02 5.733734299999999617e-01
1.403636645063555479e+09 -7.099748100000000228e+00 4.565464999999999662e+00 -3.802563600000000155e-02 -2.426277199999999842e-02 -8.251041599999999754e-01 -2.027355700000000108e-02 5.640952200000000083e-01
1.403636645113555431e+09 -7.142646799999999629e+00 4.598264399999999696e+00 -5.532802700000000184e-02 -2.599776999999999991e-02 -8.313962099999999689e-01 -1.889129999999999976e-02 5.547500100000000156e-01
1.403636645163555384e+09 -7.170385999999999704e+00 4.623469300000000004e+00 -6.961377300000000379e-02 -2.586197100000000096e-02 -8.370666700000000127e-01 -1.971473600000000007e-02 5.461335600000000179e-01
1.403636645213555574e+09 -7.210480800000000023e+00 4.653117700000000134e+00 -8.197692800000000446e-02 -2.778717699999999971e-02 -8.418571200000000143e-01 -1.827203700000000139e-02 5.386748500000000384e-01
1.403636645263555527e+09 -7.235897699999999766e+00 4.672325200000000400e+00 -9.003709099999999965e-02 -2.787751700000000096e-02 -8.444483000000000406e-01 -1.888067800000000143e-02 5.345777999999999919e-01
1.403636645313555479e+09 -7.279906600000000338e+00 4.698674999999999713e+00 -8.939264399999999333e-02 -2.772097399999999892e-02 -8.440463700000000458e-01 -1.935388299999999881e-02 5.352034199999999853e-01
1.403636645363555431e+09 -7.301437499999999581e+00 4.715560899999999833e+00 -9.226651900000000517e-02 -2.740162000000000153e-02 -8.416803600000000163e-01 -2.009342399999999862e-02 5.389059000000000488e-01
1.403636645413555384e+09 -7.313921399999999906e+00 4.727887599999999857e+00 -9.449950799999999596e-02 -2.714201899999999987e-02 -8.388983300000000254e-01 -2.109066100000000013e-02 5.432017000000000095e-01
1.403636645463555574e+09 -7.339727700000000077e+00 4.745413499999999729e+00 -9.775335899999999800e-02 -2.738610400000000139e-02 -8.366712800000000172e-01 -2.123304900000000037e-02 5.466080199999999722e-01
1.403636645513555527e+09 -7.380099799999999988e+00 4.769297599999999804e+00 -1.022034400000000065e-01 -2.715619099999999966e-02 -8.348927400000000221e-01 -2.176873899999999876e-02 5.493111800000000100e-01
1.403636645563555479e+09 -7.426913400000000109e+00 4.796159600000000189e+00 -1.085564700000000021e-01 -2.707211500000000076e-02 -8.341304600000000180e-01 -2.239705599999999852e-02 5.504469499999999904e-01
1.403636645613555431e+09 -7.459253200000000028e+00 4.814230300000000184e+00 -1.154877200000000020e-01 -2.718502299999999913e-02 -8.329446799999999929e-01 -2.295627899999999957e-02 5.522111400000000447e-01
